Configuration Report for Ex_OntEthSvc generated on Wed Sep 12 11:10:28 CDT 2018
 REGION , NETWORK , DESCR , TAG-ACTION , BW-PROF , OUT-TAG , IN-TAG , MCAST-PROF , ID , PON-COS , US-CIR-OVERRIDE , US-PIR-OVERRIDE , DS-PIR-OVERRIDE , DS-CIR-OVERRIDE , HOT-SWAP , ONT , IGMP-SNOOP , DHCP-SNOOP , MAC-FORCE-FORW , IP-SRC-VERIFY , MULTICAST-FILTERING ,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),421, , ,GE-1-1, , , , , , ,911150,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1904, , ,GE-1-1, , , , , , ,848442,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),57(@HSI-R-Turbo-AE),645, , ,GE-1-1, , , , , , ,126762,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),339, , ,GE-1-1, , , , , , ,CXNK0007935D,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),220, , ,GE-1-1, , , , , , ,239603,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),609, , ,GE-1-1, , , , , , ,CXNK0008DD94,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),46(@HSI-B-Turbo-AE),2101, , ,GE-1-1, , , , , , ,436676,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2606, , ,GE-1-1, , , , , , ,929503,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),46(@HSI-B-Turbo-AE),4003, , ,GE-3-3, , , , , , ,CXNK000A09C2,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),1506, , ,GE-1-1, , , , , , ,CXNK0008DDC7,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),53(@HSI-LITE-AE),243, , ,GE-1-1, , , , , , ,918719,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),122, , ,GE-1-1, , , , , , ,542511,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),517, , ,GE-1-1, , , , , , ,300814,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),42(@HSI-B-Extreme-AE),1324, , ,GE-1-1, , , , , , ,654322,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),134, , ,GE-1-1, , , , , , ,305096,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),57(@HSI-R-Turbo-AE),129, , ,GE-1-1, , , , , , ,CXNK00079738,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),57(@HSI-R-Turbo-AE),2419, , ,GE-1-1, , , , , , ,CXNK0008DDE3,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),53(@HSI-LITE-AE),508, , ,GE-1-1, , , , , , ,709786,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1409, , ,GE-1-1, , , , , , ,110875,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1403, , ,GE-1-1, , , , , , ,CXNK000F1928,N,Y,Y,Y,Y,
Leamington, , ,3(@AE Data),55(@HSI-R-Pro-AE),226, , ,GE-1-1, , , , , , ,737262,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),53(@HSI-LITE-AE),602, , ,GE-1-1, , , , , , ,865507,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),2115, , ,GE-1-1, , , , , , ,212582,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),53(@HSI-LITE-AE),516, , ,GE-1-1, , , , , , ,468141,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),44(@HSI-B-Pro-AE),422, , ,GE-1-1, , , , , , ,342132,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),37(@HSI-R-Extreme-AE),506, , ,GE-1-1, , , , , , ,CXNK0008DCFD,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),329, , ,GE-1-1, , , , , , ,565502,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),324, , ,GE-1-1, , , , , , ,744253,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),701, , ,GE-1-1, , , , , , ,405734,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2110, , ,GE-1-1, , , , , , ,296108,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),204, , ,GE-1-1, , , , , , ,CXNK00079B61,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),221, , ,GE-1-1, , , , , , ,781659,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),37(@HSI-R-Extreme-AE),1609, , ,GE-1-1, , , , , , ,879724,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),135, , ,GE-1-1, , , , , , ,185854,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),323, , ,GE-1-1, , , , , , ,553128,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),825, , ,GE-1-1, , , , , , ,349660,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2605, , ,GE-1-1, , , , , , ,662650,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),57(@HSI-R-Turbo-AE),447, , ,GE-1-1, , , , , , ,CXNK0008DD47,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),53(@HSI-LITE-AE),405, , ,GE-1-1, , , , , , ,865701,N,Y,N,N,Y,
Simpson, , ,3(@AE Data),37(@HSI-R-Extreme-AE),2142, , ,GE-1-1, , , , , , ,192468,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),2143, , ,GE-1-1, , , , , , ,178900,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),53(@HSI-LITE-AE),517, , ,GE-1-1, , , , , , ,513639,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),618, , ,GE-1-1, , , , , , ,493856,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1624, , ,GE-1-1, , , , , , ,638300,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1603, , ,GE-1-1, , , , , , ,644889,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),37(@HSI-R-Extreme-AE),2145, , ,GE-1-1, , , , , , ,572439,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),105, , ,GE-1-1, , , , , , ,995222,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),123, , ,GE-1-1, , , , , , ,CXNK00078D76,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),223, , ,GE-1-1, , , , , , ,298335,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),57(@HSI-R-Turbo-AE),205, , ,GE-1-1, , , , , , ,294901,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),53(@HSI-LITE-AE),107, , ,GE-1-1, , , , , , ,356493,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),57(@HSI-R-Turbo-AE),2146, , ,GE-1-1, , , , , , ,934586,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),406, , ,GE-1-1, , , , , , ,CXNK000792B8,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),514, , ,GE-1-1, , , , , , ,187804,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),57(@HSI-R-Turbo-AE),235, , ,GE-1-1, , , , , , ,CXNK000794C2,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),525, , ,GE-1-1, , , , , , ,CXNK0008E444,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1801, , ,GE-1-1, , , , , , ,696687,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2623, , ,GE-1-1, , , , , , ,780207,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1817, , ,GE-1-1, , , , , , ,CXNK000F17C3,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1103, , ,GE-1-1, , , , , , ,831838,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),57(@HSI-R-Turbo-AE),901, , ,GE-1-1, , , , , , ,927553,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),115, , ,GE-1-1, , , , , , ,576745,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),57(@HSI-R-Turbo-AE),335, , ,GE-1-1, , , , , , ,501777,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),57(@HSI-R-Turbo-AE),845, , ,GE-1-1, , , , , , ,CXNK000793FF,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),313, , ,GE-1-1, , , , , , ,958995,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),57(@HSI-R-Turbo-AE),501, , ,GE-1-1, , , , , , ,CXNK0007942A,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),44(@HSI-B-Pro-AE),336, , ,GE-1-1, , , , , , ,166231,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),57(@HSI-R-Turbo-AE),120, , ,GE-1-1, , , , , , ,432528,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),37(@HSI-R-Extreme-AE),2119, , ,GE-1-1, , , , , , ,550022,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),410, , ,GE-1-1, , , , , , ,CXNK00078190,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2202, , ,GE-1-1, , , , , , ,CXNK00079829,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),57(@HSI-R-Turbo-AE),128, , ,GE-1-1, , , , , , ,612547,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),113, , ,GE-1-1, , , , , , ,128145,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),710, , ,GE-1-1, , , , , , ,357260,N,Y,Y,Y,Y,
Equality, , ,46(@PBDY),3(@AE TLS 10/10), , , ,GE-2-1, , , , , , ,347399,N,N,N,N,N,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1108, , ,GE-1-1, , , , , , ,231826,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),542, , ,GE-1-1, , , , , , ,CXNK000792F6,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1821, , ,GE-1-1, , , , , , ,680593,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1414, , ,GE-1-1, , , , , , ,702373,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),8(@AE Data 2/20),1133, , ,GE-1-1, , , , , , ,CXNK0006C893,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),518, , ,GE-1-1, , , , , , ,322632,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),141, , ,GE-1-1, , , , , , ,616791,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),231, , ,GE-1-1, , , , , , ,CXNK00079232,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),57(@HSI-R-Turbo-AE),2130, , ,GE-1-1, , , , , , ,976182,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),37(@HSI-R-Extreme-AE),319, , ,GE-1-1, , , , , , ,521161,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2022, , ,GE-1-1, , , , , , ,CXNK000798DF,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),44(@HSI-B-Pro-AE),240, , ,GE-1-1, , , , , , ,666666,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),57(@HSI-R-Turbo-AE),628, , ,GE-1-1, , , , , , ,CXNK000790B5,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1818, , ,GE-1-1, , , , , , ,968922,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),1420, , ,GE-1-1, , , , , , ,335722,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1911, , ,GE-1-1, , , , , , ,232223,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),57(@HSI-R-Turbo-AE),2131, , ,GE-1-1, , , , , , ,150470,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),42(@HSI-B-Extreme-AE),328, , ,GE-1-1, , , , , , ,519222,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),112, , ,GE-1-1, , , , , , ,758968,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),702, , ,GE-1-1, , , , , , ,CXNK0008E81C,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),830, , ,GE-1-1, , , , , , ,331684,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),44(@HSI-B-Pro-AE),4002, , ,GE-2-2, , , , , , ,CXNK000A09C2,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),409, , ,GE-1-1, , , , , , ,345216,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),2323, , ,GE-1-1, , , , , , ,CXNK0007969E,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),136, , ,GE-1-1, , , , , , ,499891,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),57(@HSI-R-Turbo-AE),145, , ,GE-1-1, , , , , , ,466056,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),244, , ,GE-1-1, , , , , , ,446056,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),144, , ,GE-1-1, , , , , , ,182064,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),530, , ,GE-1-1, , , , , , ,463604,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),817, , ,GE-1-1, , , , , , ,595752,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1014, , ,GE-1-1, , , , , , ,907336,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),343, , ,GE-1-1, , , , , , ,724440,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),408, , ,GE-1-1, , , , , , ,140167,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),57(@HSI-R-Turbo-AE),222, , ,GE-1-1, , , , , , ,741090,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),57(@HSI-R-Turbo-AE),145, , ,GE-1-1, , , , , , ,CXNK00079304,N,Y,Y,Y,Y,
Leamington, , ,3(@AE Data),55(@HSI-R-Pro-AE),141, , ,GE-1-1, , , , , , ,482084,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),37(@HSI-R-Extreme-AE),348, , ,GE-1-1, , , , , , ,CXNK00079409,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2215, , ,GE-1-1, , , , , , ,CXNK000F1B94,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1310, , ,GE-1-1, , , , , , ,810620,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),2124, , ,GE-1-1, , , , , , ,838883,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),905, , ,GE-1-1, , , , , , ,776909,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),121, , ,GE-1-1, , , , , , ,CXNK000792AD,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1616, , ,GE-1-1, , , , , , ,331819,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),919, , ,GE-1-1, , , , , , ,CXNK0008E821,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),44(@HSI-B-Pro-AE),1623, , ,GE-1-1, , , , , , ,256734,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),519, , ,GE-1-1, , , , , , ,CXNK0008E816,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1419, , ,GE-1-1, , , , , , ,620244,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),57(@HSI-R-Turbo-AE),745, , ,GE-1-1, , , , , , ,858369,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),57(@HSI-R-Turbo-AE),317, , ,GE-1-1, , , , , , ,CXNK000793D5,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),412, , ,GE-1-1, , , , , , ,324006,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),53(@HSI-LITE-AE),133, , ,GE-1-1, , , , , , ,304555,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),219, , ,GE-1-1, , , , , , ,669766,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),53(@HSI-LITE-AE),104, , ,GE-1-1, , , , , , ,138847,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),44(@HSI-B-Pro-AE),310, , ,GE-1-1, , , , , , ,308523,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),204, , ,GE-1-1, , , , , , ,658819,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),548, , ,GE-1-1, , , , , , ,354639,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1810, , ,GE-1-1, , , , , , ,734344,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),228, , ,GE-1-1, , , , , , ,279671,N,Y,Y,Y,Y,
Hicks, , ,23(@TLS),3(@AE TLS 10/10),510, , ,GE-2-2, , , , , , ,813032,N,N,N,N,N,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1817, , ,GE-1-1, , , , , , ,386789,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1220, , ,GE-1-1, , , , , , ,245761,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),37(@HSI-R-Extreme-AE),402, , ,GE-1-1, , , , , , ,871150,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),106, , ,GE-1-1, , , , , , ,688751,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),345, , ,GE-1-1, , , , , , ,CXNK000793F4,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1010, , ,GE-1-1, , , , , , ,753583,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),609, , ,GE-1-1, , , , , , ,496716,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),2137, , ,GE-1-1, , , , , , ,597193,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),920, , ,GE-1-1, , , , , , ,655525,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),1710, , ,GE-1-1, , , , , , ,CXNK0007984F,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),148, , ,GE-1-1, , , , , , ,225890,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),212, , ,GE-1-1, , , , , , ,788651,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),347, , ,GE-1-1, , , , , , ,773065,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),57(@HSI-R-Turbo-AE),725, , ,GE-1-1, , , , , , ,742168,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1004, , ,GE-1-1, , , , , , ,635839,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),219, , ,GE-1-1, , , , , , ,404458,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),37(@HSI-R-Extreme-AE),316, , ,GE-1-1, , , , , , ,765203,N,Y,Y,Y,Y,
Cave In Rock, , ,23(@TLS),3(@AE TLS 10/10),3998, , ,GE-4-4, , , , , , ,CXNK00095763,N,N,N,N,N,
Elizabethtown, , ,3(@AE Data),8(@AE Data 2/20),325, , ,GE-2-1, , , , , , ,CXNK00095760,N,Y,Y,Y,Y,
Elizabethtown, , ,23(@TLS),3(@AE TLS 10/10),3998, , ,GE-4-4, , , , , , ,CXNK00095760,N,N,N,N,N,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1624, , ,GE-1-1, , , , , , ,231981,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1051, , ,GE-1-1, , , , , , ,742273,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),44(@HSI-B-Pro-AE),326, , ,GE-1-1, , , , , , ,323325,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1611, , ,GE-1-1, , , , , , ,CXNK000F1934,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),132, , ,GE-1-1, , , , , , ,113754,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),112, , ,GE-1-1, , , , , , ,333893,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),207, , ,GE-1-1, , , , , , ,439123,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),1724, , ,GE-1-1, , , , , , ,673929,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),44(@HSI-B-Pro-AE),2228, , ,GE-4-4, , , , , , ,CXNK00084582,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),147, , ,GE-1-1, , , , , , ,823334,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),53(@HSI-LITE-AE),212, , ,GE-1-1, , , , , , ,724513,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),322, , ,GE-1-1, , , , , , ,611611,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),515, , ,GE-1-1, , , , , , ,843293,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1914, , ,GE-1-1, , , , , , ,722636,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),53(@HSI-LITE-AE),504, , ,GE-1-1, , , , , , ,CXNK0008DEB6,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),622, , ,GE-1-1, , , , , , ,839666,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),44(@HSI-B-Pro-AE),124, , ,GE-1-1, , , , , , ,CXNK0007491A,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),524, , ,GE-2-1, , , , , , ,CXNK0006A599,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),115, , ,GE-1-1, , , , , , ,623119,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),324, , ,GE-1-1, , , , , , ,284348,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),57(@HSI-R-Turbo-AE),504, , ,GE-1-1, , , , , , ,836296,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),944, , ,GE-1-1, , , , , , ,CXNK000792C2,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),232, , ,GE-1-1, , , , , , ,620978,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),640, , ,GE-1-1, , , , , , ,687145,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),316, , ,GE-1-1, , , , , , ,239625,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),53(@HSI-LITE-AE),610, , ,GE-1-1, , , , , , ,CXNK0008EB1C,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),307, , ,GE-1-1, , , , , , ,CXNK00079093,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),238, , ,GE-1-1, , , , , , ,674005,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),234, , ,GE-1-1, , , , , , ,887139,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),2418, , ,GE-1-1, , , , , , ,469773,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),541, , ,GE-1-1, , , , , , ,274731,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1317, , ,GE-1-1, , , , , , ,276820,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),825, , ,GE-2-1, , , , , , ,349660,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1508, , ,GE-1-1, , , , , , ,CXNK0008DD84,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1913, , ,GE-1-1, , , , , , ,529153,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),215, , ,GE-1-1, , , , , , ,445378,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1708, , ,GE-1-1, , , , , , ,506679,N,Y,Y,Y,Y,
